customer_id,outstanding_amount,current_utilization,min_due,payment_day,days_to_payment,existing_emi_count,past_emi_conversions,emi_eligible,max_emi_tenure
C17674,15554,11.1,777,1,8,1,1,true,3
C17675,0,0.0,0,1,8,0,0,false,3
C17676,176,0.1,8,1,8,1,2,false,3
C17677,0,0.0,0,20,27,0,2,false,3
C17678,0,0.0,0,1,8,1,0,false,3
C17679,188472,39.7,9423,10,17,1,2,true,12
C17680,0,0.0,0,10,17,1,0,false,3
C17681,59267,21.2,2963,5,12,3,2,true,12
C17682,174703,79.4,8735,10,17,0,1,true,12
C17683,0,0.0,0,10,17,0,2,false,3
C17684,252,0.2,12,20,27,0,2,false,3
C17685,0,0.0,0,10,17,2,3,false,3
C17686,2438,1.5,121,1,8,1,0,false,3
C17687,19980,28.5,999,1,8,0,2,true,3
C17688,6579,2.2,328,10,17,0,0,false,3
C17689,102722,17.1,5136,20,27,0,0,true,12
C17690,6688,26.8,334,1,8,1,0,false,3
C17691,74111,46.3,3705,20,27,1,0,true,9
C17692,66786,6.7,3339,5,12,1,0,false,12
C17693,0,0.0,0,5,12,3,3,false,3
C17694,0,0.0,0,5,12,1,2,false,3
C17695,93026,36.5,4651,15,22,0,1,true,9
C17696,52250,95.0,2612,10,17,3,3,true,12
C17697,132150,53.9,6607,1,8,3,0,true,12
C17698,0,0.0,0,10,17,0,3,false,3
C17699,77314,91.0,3865,1,8,2,1,true,9
C17700,66500,95.0,3325,5,12,0,2,true,9
C17701,8701,24.9,435,5,12,2,0,false,3
C17702,1266,0.8,63,15,22,0,2,false,3
C17703,19596,56.0,979,15,22,0,3,true,3
C17704,0,0.0,0,20,27,0,3,false,3
C17705,1897,6.3,94,5,12,0,1,false,3
C17706,0,0.0,0,1,8,0,0,false,3
C17707,18621,28.6,931,10,17,1,0,true,6
C17708,72930,91.2,3646,5,12,0,0,true,12
C17709,12765,2.2,638,20,27,0,0,true,9
C17710,64262,14.4,3213,5,12,0,0,true,9
C17711,4467,7.4,223,1,8,0,0,false,3
C17712,17077,12.2,853,1,8,0,0,true,3
C17713,0,0.0,0,15,22,1,0,false,3
C17714,7882,8.3,394,10,17,0,1,false,3
C17715,0,0.0,0,5,12,1,3,false,3
C17716,17589,2.1,879,10,17,0,0,true,3
C17717,3635,0.4,181,15,22,0,0,false,3
C17718,0,0.0,0,15,22,1,1,false,3
C17719,193033,83.9,9651,10,17,0,0,true,12
C17720,0,0.0,0,5,12,0,2,false,3
C17721,20210,5.4,1010,15,22,0,0,true,6
C17722,0,0.0,0,1,8,0,1,false,3
C17723,232573,48.5,11628,10,17,1,0,true,12
C17724,75113,88.4,3755,10,17,0,1,true,12
C17725,0,0.0,0,10,17,0,1,false,3
C17726,0,0.0,0,20,27,0,2,false,3
C17727,19322,10.2,966,15,22,0,0,true,6
C17728,2304,0.8,115,20,27,0,1,false,3
C17729,0,0.0,0,5,12,0,3,false,3
C17730,93901,12.4,4695,5,12,0,0,true,12
C17731,0,0.0,0,5,12,0,0,false,3
C17732,4280,6.1,214,1,8,1,0,false,3
C17733,0,0.0,0,20,27,2,2,false,3
C17734,0,0.0,0,5,12,1,0,false,3
C17735,0,0.0,0,1,8,0,0,false,3
C17736,15444,1.9,772,20,27,0,0,true,3
C17737,0,0.0,0,15,22,0,1,false,3
C17738,43439,45.7,2171,1,8,3,0,true,9
C17739,120185,80.1,6009,10,17,3,3,true,12
C17740,635261,63.8,31763,20,27,1,1,true,12
C17741,4172,1.7,208,10,17,0,0,false,3
C17742,251322,93.1,12566,10,17,1,0,true,12
C17743,33250,95.0,1662,1,8,0,3,true,9
C17744,69731,9.9,3486,20,27,0,0,true,9
C17745,15789,5.5,789,1,8,0,3,true,3
C17746,0,0.0,0,5,12,0,1,false,3
C17747,0,0.0,0,5,12,0,0,false,3
C17748,2213,1.8,110,1,8,0,1,false,3
C17749,0,0.0,0,1,8,1,0,false,3
C17750,0,0.0,0,10,17,1,2,false,3
C17751,12302,1.7,615,10,17,1,1,true,3
C17752,18679,2.8,933,5,12,0,1,true,3
C17753,0,0.0,0,10,17,0,3,false,3
C17754,24093,2.6,1204,20,27,3,3,true,3
C17755,0,0.0,0,15,22,3,3,false,3
C17756,75227,18.6,3761,5,12,0,0,true,12
C17757,2003,0.9,100,15,22,0,1,false,3
C17758,0,0.0,0,15,22,0,0,false,3
C17759,0,0.0,0,1,8,0,0,false,3
C17760,0,0.0,0,5,12,0,0,false,3
C17761,0,0.0,0,15,22,0,1,false,3
C17762,75369,94.2,3768,20,27,0,0,true,9
C17763,162989,27.4,8149,15,22,1,0,true,12
C17764,0,0.0,0,1,8,0,2,false,3
C17765,0,0.0,0,1,8,1,0,false,3
C17766,0,0.0,0,1,8,0,1,false,3
C17767,0,0.0,0,5,12,0,1,false,3
C17768,200280,72.8,10014,1,8,1,0,true,12
C17769,0,0.0,0,15,22,0,0,false,3
C17770,16307,8.0,815,5,12,0,0,true,6
C17771,2424,0.7,121,1,8,0,1,false,3
C17772,104376,14.7,5218,1,8,1,3,true,12
C17773,0,0.0,0,5,12,3,0,false,3
C17774,0,0.0,0,20,27,0,0,false,3
C17775,59946,31.6,2997,5,12,0,0,true,9
C17776,0,0.0,0,1,8,0,2,false,3
C17777,90250,95.0,4512,10,17,0,0,false,12
C17778,11658,3.4,582,1,8,0,0,true,3
C17779,9496,1.8,474,1,8,0,0,false,3
C17780,0,0.0,0,10,17,2,0,false,3
C17781,120854,65.3,6042,1,8,0,3,true,12
C17782,0,0.0,0,1,8,1,3,false,3
C17783,79523,79.5,3976,15,22,0,1,true,12
C17784,8533,7.8,426,15,22,1,1,false,3
C17785,42493,6.4,2124,20,27,0,1,true,6
C17786,0,0.0,0,10,17,3,2,false,3
C17787,28500,95.0,1425,15,22,1,1,true,9
C17788,14398,32.0,719,1,8,3,0,true,3
C17789,3604,6.0,180,10,17,0,0,false,3
C17790,57000,95.0,2850,15,22,0,1,true,12
C17791,69170,69.2,3458,20,27,0,0,true,12
C17792,0,0.0,0,1,8,0,3,false,3
C17793,55134,91.9,2756,5,12,0,1,true,9
C17794,1554,1.7,77,20,27,0,0,false,3
C17795,3834,4.8,191,5,12,0,1,false,3
C17796,16263,40.7,813,5,12,1,0,true,3
C17797,27018,41.6,1350,1,8,0,1,false,9
C17798,0,0.0,0,1,8,0,0,false,3
C17799,0,0.0,0,20,27,0,2,false,3
C17800,0,0.0,0,1,8,1,0,false,3
C17801,0,0.0,0,20,27,1,2,false,3
C17802,4339,2.8,216,5,12,0,2,false,3
C17803,49842,55.4,2492,1,8,3,1,true,12
C17804,46553,14.1,2327,1,8,3,1,true,9
C17805,0,0.0,0,5,12,1,1,false,3
C17806,3610,2.6,180,1,8,3,2,false,3
C17807,0,0.0,0,20,27,0,0,false,3
C17808,4256,0.5,212,1,8,0,0,false,3
C17809,90250,95.0,4512,5,12,3,0,true,9
C17810,26657,44.4,1332,1,8,1,1,false,12
C17811,0,0.0,0,5,12,1,1,false,3
C17812,0,0.0,0,1,8,1,1,false,3
C17813,0,0.0,0,10,17,0,0,false,3
C17814,20220,13.9,1011,15,22,1,0,true,3
C17815,0,0.0,0,10,17,0,0,false,3
C17816,33072,33.1,1653,1,8,0,0,true,6
C17817,0,0.0,0,1,8,0,3,false,3
C17818,0,0.0,0,10,17,3,1,false,3
C17819,45039,20.5,2251,5,12,3,1,true,12
C17820,0,0.0,0,10,17,1,3,false,3
C17821,0,0.0,0,1,8,0,0,false,3
C17822,0,0.0,0,1,8,1,1,false,3
C17823,53646,67.1,2682,15,22,0,0,true,12
C17824,0,0.0,0,5,12,2,1,false,3
C17825,1177,2.0,58,10,17,0,0,false,3
C17826,0,0.0,0,1,8,0,2,false,3
C17827,3816,2.9,190,1,8,0,1,false,3
C17828,129308,45.4,6465,1,8,0,0,true,12
C17829,0,0.0,0,1,8,2,1,false,3
C17830,0,0.0,0,15,22,0,0,false,3
C17831,0,0.0,0,1,8,0,0,false,3
C17832,0,0.0,0,5,12,2,3,false,3
C17833,73109,36.6,3655,5,12,0,0,true,12
C17834,1233,2.5,61,10,17,0,0,false,3
C17835,0,0.0,0,5,12,0,1,false,3
C17836,58781,53.4,2939,20,27,2,2,true,12
C17837,0,0.0,0,10,17,0,0,false,3
C17838,18906,16.4,945,15,22,3,1,true,9
C17839,37613,53.7,1880,1,8,0,1,true,6
C17840,1922,1.8,96,15,22,0,0,false,3
C17841,3241,2.0,162,10,17,0,1,false,3
C17842,1784,1.6,89,5,12,0,2,false,3
C17843,11016,7.3,550,10,17,1,2,true,3
C17844,0,0.0,0,5,12,0,0,false,3
C17845,67761,58.9,3388,20,27,0,1,true,9
C17846,10881,4.4,544,10,17,1,3,true,6
C17847,71250,95.0,3562,10,17,0,0,true,12
C17848,23750,95.0,1187,5,12,2,0,true,3
C17849,9799,6.3,489,10,17,1,2,false,3
C17850,44371,88.7,2218,15,22,0,0,true,6
C17851,0,0.0,0,20,27,0,0,false,3
C17852,0,0.0,0,15,22,2,2,false,3
C17853,100356,30.0,5017,20,27,0,0,true,12
C17854,0,0.0,0,10,17,0,1,false,3
C17855,0,0.0,0,5,12,1,0,false,3
C17856,0,0.0,0,10,17,0,1,false,3
C17857,38000,95.0,1900,10,17,0,0,true,6
C17858,8382,16.8,419,15,22,1,1,false,3
C17859,8361,1.2,418,15,22,0,1,false,3
C17860,0,0.0,0,20,27,1,3,false,3
C17861,0,0.0,0,1,8,1,0,false,3
C17862,27650,92.2,1382,1,8,2,0,true,6
C17863,3525,4.4,176,15,22,0,1,false,3
C17864,0,0.0,0,5,12,1,2,false,3
C17865,107595,93.6,5379,5,12,1,0,true,12
C17866,339,0.2,16,20,27,3,1,false,3
C17867,116912,45.0,5845,1,8,0,3,true,12
C17868,70293,29.9,3514,15,22,2,0,true,12
C17869,249960,35.2,12498,10,17,1,1,true,12
C17870,754332,85.2,37716,5,12,0,0,true,12
C17871,58,0.0,2,1,8,0,0,false,3
C17872,16405,3.0,820,10,17,1,1,true,3
C17873,5639,2.3,281,1,8,0,2,false,3
C17874,196345,93.5,9817,5,12,0,0,true,12
C17875,71769,37.8,3588,20,27,0,0,true,12
C17876,0,0.0,0,5,12,2,0,false,3
C17877,14130,5.8,706,1,8,3,2,true,6
C17878,0,0.0,0,1,8,1,0,false,3
C17879,1877,0.2,93,5,12,1,1,false,3
C17880,23944,79.8,1197,15,22,0,2,true,6
C17881,20893,52.2,1044,1,8,0,0,true,6
C17882,0,0.0,0,1,8,1,3,false,3
C17883,2663,2.8,133,5,12,0,0,false,3
C17884,18392,7.8,919,10,17,0,2,true,6
C17885,23467,3.8,1173,10,17,1,3,true,3
C17886,13930,1.5,696,15,22,1,1,true,3
C17887,2441,3.3,122,1,8,0,0,false,3
C17888,0,0.0,0,10,17,0,0,false,3
C17889,158193,59.7,7909,5,12,0,1,true,12
C17890,66186,52.9,3309,15,22,0,0,true,9
C17891,1378,0.4,68,10,17,1,2,false,3
C17892,0,0.0,0,5,12,0,0,false,3
C17893,0,0.0,0,1,8,0,0,false,3
C17894,0,0.0,0,10,17,0,1,false,3
C17895,0,0.0,0,1,8,0,1,false,3
C17896,17281,2.0,864,5,12,0,3,true,6
C17897,0,0.0,0,10,17,1,2,false,3
C17898,43146,13.9,2157,20,27,1,0,true,9
C17899,140180,52.9,7009,5,12,0,1,true,12
C17900,0,0.0,0,15,22,1,0,false,3
C17901,236589,84.5,11829,1,8,0,0,true,12
C17902,0,0.0,0,5,12,1,3,false,3
C17903,23750,95.0,1187,5,12,0,2,true,6
C17904,0,0.0,0,5,12,0,1,false,3
C17905,47244,15.7,2362,5,12,1,0,true,9
C17906,0,0.0,0,1,8,0,1,false,3
C17907,4794,1.3,239,10,17,0,1,false,3
C17908,4833,5.7,241,20,27,0,1,false,3
C17909,22927,3.3,1146,20,27,0,0,true,3
C17910,8983,6.7,449,20,27,1,1,false,3
C17911,32320,71.8,1616,20,27,3,0,true,6
C17912,0,0.0,0,1,8,1,3,false,3
C17913,89503,21.1,4475,1,8,1,0,true,12
C17914,0,0.0,0,20,27,0,3,false,3
C17915,0,0.0,0,1,8,0,0,false,3
C17916,3998,4.7,199,1,8,0,1,false,3
C17917,0,0.0,0,15,22,0,0,false,3
C17918,29910,23.9,1495,1,8,1,1,true,9
C17919,6217,7.8,310,5,12,0,0,false,3
C17920,104131,47.3,5206,15,22,1,0,true,12
C17921,0,0.0,0,1,8,2,0,false,3
C17922,1473,1.4,73,10,17,1,1,false,3
C17923,4283,7.1,214,15,22,0,0,false,3
C17924,0,0.0,0,10,17,0,3,false,3
C17925,1546,6.2,77,5,12,3,1,false,3
C17926,21022,14.5,1051,10,17,0,3,true,6
C17927,22221,27.8,1111,1,8,3,2,true,3
C17928,0,0.0,0,10,17,1,0,false,3
C17929,0,0.0,0,5,12,1,0,false,3
C17930,20967,7.5,1048,15,22,0,1,true,3
C17931,0,0.0,0,1,8,1,0,false,3
C17932,0,0.0,0,20,27,1,1,false,3
C17933,0,0.0,0,20,27,0,1,false,3
C17934,0,0.0,0,20,27,0,1,false,3
C17935,903,2.3,45,20,27,0,3,false,3
C17936,5369,8.9,268,1,8,1,0,false,3
C17937,0,0.0,0,10,17,0,3,false,3
C17938,0,0.0,0,5,12,1,2,false,3
C17939,23236,3.5,1161,1,8,0,1,true,6
C17940,0,0.0,0,5,12,1,3,false,3
C17941,15590,2.3,779,5,12,0,0,true,6
C17942,90381,18.4,4519,1,8,0,0,true,9
C17943,32439,4.0,1621,5,12,0,1,true,6
C17944,3665,0.5,183,10,17,0,0,false,3
C17945,11177,11.8,558,20,27,1,1,true,6
C17946,47500,95.0,2375,5,12,1,3,true,12
C17947,118750,95.0,5937,20,27,0,0,true,12
C17948,0,0.0,0,1,8,2,1,false,3
C17949,0,0.0,0,5,12,0,0,false,3
C17950,5890,23.6,294,5,12,1,0,false,3
C17951,410817,53.0,20540,15,22,1,0,true,12
C17952,0,0.0,0,1,8,0,1,false,3
C17953,3535,2.4,176,10,17,1,3,false,3
C17954,1192,0.4,59,1,8,0,1,false,3
C17955,0,0.0,0,1,8,2,0,false,3
C17956,0,0.0,0,1,8,0,1,false,3
C17957,198,0.3,9,1,8,1,2,false,3
C17958,57587,32.9,2879,1,8,1,0,true,12
C17959,0,0.0,0,1,8,0,0,false,3
C17960,80750,95.0,4037,1,8,1,0,true,12
C17961,0,0.0,0,5,12,0,1,false,3
C17962,0,0.0,0,5,12,2,0,false,3
C17963,28529,21.1,1426,5,12,1,1,true,12
C17964,51180,8.3,2559,15,22,2,0,true,12
C17965,0,0.0,0,15,22,2,0,false,3
C17966,85500,95.0,4275,20,27,0,0,true,12
C17967,17909,2.5,895,15,22,0,0,true,6
C17968,62452,27.2,3122,15,22,0,0,true,9
C17969,22150,88.6,1107,1,8,1,0,true,3
C17970,0,0.0,0,5,12,0,3,false,3
C17971,21318,60.9,1065,1,8,0,0,true,3
C17972,0,0.0,0,1,8,3,2,false,3
C17973,14502,32.2,725,1,8,0,0,true,3
C17974,79313,88.1,3965,10,17,1,0,true,9
C17975,129687,44.0,6484,5,12,0,0,true,12
C17976,0,0.0,0,1,8,0,0,false,3
C17977,0,0.0,0,1,8,2,0,false,3
C17978,0,0.0,0,5,12,0,0,false,3
C17979,47035,94.1,2351,5,12,0,0,true,9
C17980,4079,1.4,203,1,8,0,0,false,3
C17981,0,0.0,0,20,27,1,1,false,3
C17982,0,0.0,0,20,27,0,0,false,3
C17983,20272,18.4,1013,15,22,0,1,true,6
C17984,57000,95.0,2850,5,12,0,3,true,9
C17985,206121,71.1,10306,20,27,0,0,true,12
C17986,28500,95.0,1425,1,8,0,2,true,9
C17987,72249,55.6,3612,1,8,0,0,true,9
C17988,0,0.0,0,15,22,0,0,false,3
C17989,16693,6.2,834,5,12,2,0,true,6
C17990,0,0.0,0,10,17,1,1,false,3
C17991,61750,95.0,3087,15,22,0,1,true,9
C17992,331736,85.1,16586,5,12,2,1,true,12
C17993,0,0.0,0,10,17,0,3,false,3
C17994,17072,24.4,853,1,8,0,3,true,6
C17995,52250,95.0,2612,5,12,1,0,true,12
C17996,7495,4.7,374,1,8,2,0,false,3
C17997,0,0.0,0,15,22,0,0,false,3
C17998,0,0.0,0,5,12,2,2,false,3
C17999,47500,95.0,2375,1,8,0,2,true,9
C18000,0,0.0,0,1,8,2,2,false,3
C18001,0,0.0,0,20,27,0,0,false,3
C18002,0,0.0,0,10,17,1,0,false,3
C18003,25733,73.5,1286,1,8,0,0,true,9
C18004,0,0.0,0,15,22,0,1,false,3
C18005,0,0.0,0,20,27,0,0,false,3
C18006,0,0.0,0,1,8,1,1,false,3
C18007,3687,0.4,184,5,12,0,2,false,3
C18008,0,0.0,0,5,12,0,0,false,3
C18009,84673,10.7,4233,5,12,1,0,true,12
C18010,4049,2.0,202,10,17,0,0,false,3
C18011,76539,80.6,3826,1,8,0,2,true,12
C18012,501,2.0,25,5,12,0,2,false,3
C18013,3416,5.3,170,5,12,0,3,false,3
C18014,72439,40.2,3621,1,8,0,0,true,9
C18015,0,0.0,0,20,27,0,1,false,3
C18016,0,0.0,0,5,12,0,0,false,3
C18017,19510,8.0,975,1,8,0,2,true,3
C18018,0,0.0,0,5,12,0,0,false,3
C18019,0,0.0,0,1,8,0,1,false,3
C18020,36305,18.6,1815,15,22,0,0,true,9
C18021,0,0.0,0,1,8,1,0,false,3
C18022,20733,37.7,1036,1,8,1,0,true,3
C18023,4122,1.6,206,20,27,0,0,false,3
C18024,0,0.0,0,15,22,0,0,false,3
C18025,1860,1.4,93,5,12,2,2,false,3
C18026,30169,50.3,1508,15,22,2,2,true,6
C18027,1934,4.8,96,20,27,0,1,false,3
C18028,23500,7.3,1175,15,22,0,2,true,9
C18029,20461,22.7,1023,10,17,0,0,true,9
C18030,0,0.0,0,1,8,0,0,false,3
C18031,4040,6.7,202,5,12,0,2,false,3
C18032,65904,94.1,3295,1,8,1,1,true,12
C18033,52250,95.0,2612,20,27,1,2,true,12
C18034,4170,0.5,208,1,8,3,1,false,3
C18035,0,0.0,0,10,17,1,1,false,3
C18036,0,0.0,0,5,12,0,0,false,3
C18037,0,0.0,0,10,17,0,2,false,3
C18038,10476,8.1,523,1,8,0,1,true,6
C18039,0,0.0,0,15,22,0,1,false,3
C18040,0,0.0,0,5,12,0,1,false,3
C18041,3405,5.7,170,10,17,3,3,false,3
C18042,4597,1.2,229,20,27,0,0,false,3
C18043,14414,15.2,720,10,17,0,0,true,3
C18044,0,0.0,0,10,17,0,3,false,3
C18045,75573,94.5,3778,5,12,1,1,true,12
C18046,118,0.1,5,20,27,1,0,false,3
C18047,4762,13.6,238,15,22,0,0,false,3
C18048,61750,95.0,3087,1,8,0,0,true,9
C18049,0,0.0,0,20,27,3,0,false,3
C18050,138819,56.7,6940,10,17,0,0,true,12
C18051,0,0.0,0,20,27,0,1,false,3
C18052,17227,19.1,861,1,8,2,0,true,6
C18053,136,0.0,6,10,17,0,0,false,3
C18054,0,0.0,0,1,8,0,1,false,3
C18055,27608,61.4,1380,15,22,0,2,true,6
C18056,0,0.0,0,5,12,0,0,false,3
C18057,9851,10.9,492,15,22,1,0,false,3
C18058,10046,2.7,502,5,12,0,0,true,3
C18059,0,0.0,0,5,12,0,1,false,3
C18060,42750,95.0,2137,20,27,0,2,true,9
C18061,121871,42.0,6093,1,8,0,0,true,12
C18062,42750,95.0,2137,20,27,0,0,true,6
C18063,71904,89.9,3595,5,12,2,0,true,9
C18064,0,0.0,0,15,22,0,0,false,3
C18065,0,0.0,0,1,8,0,1,false,3
C18066,4462,9.9,223,1,8,0,0,false,3
C18067,0,0.0,0,15,22,0,3,false,3
C18068,166530,87.6,8326,5,12,1,3,true,12
C18069,45103,24.4,2255,15,22,3,0,true,6
C18070,0,0.0,0,20,27,0,1,false,3
C18071,2925,0.8,146,5,12,0,0,false,3
C18072,0,0.0,0,15,22,0,3,false,3
C18073,24630,27.4,1231,1,8,2,1,true,6
C18074,0,0.0,0,10,17,0,0,false,3
C18075,49107,4.9,2455,10,17,1,2,true,6
C18076,76154,37.1,3807,10,17,1,0,true,9
C18077,0,0.0,0,20,27,0,2,false,3
C18078,4623,18.5,231,5,12,0,0,false,3
C18079,15520,2.6,776,15,22,1,0,false,6
C18080,72589,58.1,3629,1,8,1,3,true,9
C18081,59980,29.3,2999,15,22,0,2,true,9
C18082,3924,2.2,196,1,8,0,1,false,3
C18083,0,0.0,0,15,22,0,2,false,3
C18084,0,0.0,0,1,8,0,1,false,3
C18085,22883,65.4,1144,5,12,1,2,true,6
C18086,120151,38.8,6007,15,22,0,0,true,12
C18087,0,0.0,0,5,12,0,2,false,3
C18088,61437,15.0,3071,20,27,1,3,true,12
C18089,59000,47.2,2950,15,22,0,0,true,12
C18090,0,0.0,0,5,12,0,0,false,3
C18091,0,0.0,0,1,8,1,1,false,3
C18092,4158,0.5,207,5,12,0,0,false,3
C18093,0,0.0,0,5,12,1,1,false,3
C18094,0,0.0,0,15,22,0,1,false,3
C18095,0,0.0,0,5,12,0,0,false,3
C18096,114629,91.7,5731,1,8,0,3,true,12
C18097,79447,61.1,3972,1,8,0,2,true,9
C18098,20400,6.2,1020,5,12,0,0,true,3
C18099,88440,41.1,4422,1,8,0,0,true,9
C18100,11569,19.3,578,5,12,1,2,true,3
C18101,129574,36.0,6478,20,27,1,1,true,12
C18102,55943,22.8,2797,15,22,0,0,true,9
C18103,1945,0.8,97,10,17,3,3,false,3
C18104,142184,17.8,7109,5,12,0,0,true,12
C18105,153629,73.2,7681,10,17,2,0,true,12
C18106,21096,23.4,1054,20,27,0,2,true,6
C18107,14422,32.0,721,5,12,0,0,true,3
C18108,3520,2.1,176,1,8,0,0,false,3
C18109,128078,25.9,6403,5,12,2,0,true,12
C18110,148190,67.4,7409,10,17,2,0,false,12
C18111,0,0.0,0,1,8,0,1,false,3
C18112,0,0.0,0,1,8,0,0,false,3
C18113,21351,13.3,1067,1,8,0,3,true,9
C18114,0,0.0,0,5,12,1,1,false,3
C18115,754,0.3,37,15,22,1,1,false,3
C18116,107599,15.3,5379,1,8,1,1,true,12
C18117,0,0.0,0,5,12,0,0,false,3
C18118,0,0.0,0,15,22,0,0,false,3
C18119,0,0.0,0,5,12,1,1,false,3
C18120,0,0.0,0,15,22,2,0,false,3
C18121,27277,68.2,1363,1,8,0,0,true,6
C18122,0,0.0,0,1,8,1,1,false,3
C18123,77010,21.4,3850,5,12,2,1,true,12
C18124,42909,14.3,2145,10,17,0,0,true,9
C18125,0,0.0,0,5,12,0,0,false,3
C18126,96924,14.5,4846,5,12,0,0,true,12
C18127,0,0.0,0,1,8,2,2,false,3
C18128,1093,1.4,54,1,8,1,0,false,3
C18129,0,0.0,0,1,8,3,1,false,3
C18130,0,0.0,0,15,22,1,2,false,3
C18131,0,0.0,0,1,8,0,0,false,3
C18132,38000,95.0,1900,1,8,2,3,true,9
C18133,34450,14.4,1722,20,27,1,0,true,12
C18134,0,0.0,0,10,17,0,1,false,3
C18135,4034,16.1,201,5,12,0,1,false,3
C18136,0,0.0,0,1,8,0,1,false,3
C18137,0,0.0,0,1,8,1,2,false,3
C18138,20367,15.1,1018,1,8,0,0,true,6
C18139,33250,95.0,1662,1,8,1,0,true,6
C18140,15,0.0,0,1,8,0,0,false,3
C18141,15710,52.4,785,10,17,0,1,true,6
C18142,131990,52.8,6599,1,8,0,1,true,12
C18143,2638,1.8,131,5,12,0,2,false,3
C18144,910,2.6,45,5,12,3,1,false,3
C18145,46057,48.5,2302,15,22,3,0,true,9
C18146,21353,7.4,1067,20,27,0,0,true,3
C18147,0,0.0,0,5,12,2,0,false,3
C18148,135,0.1,6,5,12,1,0,false,3
C18149,8495,3.4,424,20,27,0,0,false,3
C18150,3432,3.4,171,1,8,3,1,false,3
C18151,61750,95.0,3087,15,22,0,0,true,12
C18152,77388,91.0,3869,20,27,0,3,true,9
C18153,0,0.0,0,10,17,0,3,false,3
C18154,100572,10.5,5028,1,8,1,0,true,12
C18155,0,0.0,0,1,8,0,0,false,3
C18156,346,0.3,17,1,8,3,2,false,3
C18157,233434,89.8,11671,5,12,1,3,false,12
C18158,1181,1.1,59,20,27,1,1,false,3
C18159,12162,2.3,608,5,12,0,0,false,3
C18160,0,0.0,0,1,8,1,2,false,3
C18161,191,0.2,9,1,8,0,2,false,3
C18162,33250,95.0,1662,15,22,0,1,true,9
C18163,0,0.0,0,1,8,2,2,false,3
C18164,0,0.0,0,5,12,1,1,false,3
C18165,0,0.0,0,1,8,0,0,false,3
C18166,66500,95.0,3325,15,22,2,1,true,9
C18167,0,0.0,0,20,27,0,1,false,3
C18168,0,0.0,0,5,12,1,2,false,3
C18169,0,0.0,0,15,22,0,0,false,3
C18170,12736,15.0,636,1,8,1,0,true,6
C18171,3863,1.0,193,1,8,0,2,false,3
C18172,27882,92.9,1394,1,8,0,0,true,12
C18173,24435,81.5,1221,20,27,0,0,true,3
C18174,0,0.0,0,20,27,0,0,false,3
C18175,0,0.0,0,15,22,0,3,false,3
C18176,1978,3.6,98,5,12,1,0,false,3
C18177,66500,95.0,3325,10,17,0,0,true,12
C18178,0,0.0,0,10,17,1,0,false,3
C18179,8341,3.5,417,1,8,0,0,false,3
C18180,0,0.0,0,5,12,0,3,false,3
C18181,0,0.0,0,15,22,0,0,false,3
C18182,10339,12.2,516,1,8,0,1,true,9
C18183,0,0.0,0,1,8,0,1,false,3
C18184,0,0.0,0,15,22,0,0,false,3
C18185,58192,36.4,2909,5,12,0,3,true,12
C18186,0,0.0,0,10,17,1,2,false,3
C18187,146140,76.9,7307,1,8,0,0,true,12
C18188,5730,2.1,286,1,8,0,0,false,3
C18189,0,0.0,0,5,12,0,1,false,3
C18190,87090,87.1,4354,1,8,2,2,true,9
C18191,0,0.0,0,1,8,2,1,false,3
C18192,86827,9.5,4341,10,17,0,1,true,12
C18193,59107,33.8,2955,1,8,0,2,true,12
C18194,6031,1.1,301,1,8,1,1,false,3
C18195,4651,7.2,232,15,22,0,1,false,3
C18196,106931,69.0,5346,20,27,1,0,true,12
C18197,0,0.0,0,10,17,0,0,false,3
C18198,142500,95.0,7125,1,8,1,1,true,12
C18199,0,0.0,0,20,27,0,1,false,3
C18200,0,0.0,0,1,8,0,1,false,3
C18201,2929,4.2,146,1,8,0,0,false,3
C18202,18937,2.0,946,10,17,0,2,true,3
C18203,0,0.0,0,15,22,0,1,false,3
C18204,224385,86.3,11219,1,8,2,0,true,12
C18205,0,0.0,0,5,12,2,3,false,3
C18206,0,0.0,0,5,12,2,0,false,3
C18207,0,0.0,0,1,8,0,0,false,3
C18208,0,0.0,0,1,8,0,1,false,3
C18209,121437,69.4,6071,5,12,0,0,true,12
C18210,1695,0.2,84,20,27,0,3,false,3
C18211,0,0.0,0,5,12,0,0,false,3
C18212,212,0.4,10,15,22,1,1,false,3
C18213,19081,42.4,954,10,17,2,2,true,6
C18214,22636,8.7,1131,5,12,0,0,true,9
C18215,0,0.0,0,5,12,2,2,false,3
C18216,0,0.0,0,5,12,1,3,false,3
C18217,3678,1.0,183,1,8,0,0,false,3
C18218,17384,6.6,869,1,8,0,0,true,9
C18219,42750,95.0,2137,1,8,0,0,true,6
C18220,0,0.0,0,15,22,0,0,false,3
C18221,21016,7.8,1050,1,8,0,0,true,3
C18222,57000,95.0,2850,1,8,0,2,true,12
C18223,0,0.0,0,1,8,0,0,false,3
C18224,71250,95.0,3562,1,8,0,2,true,9
C18225,0,0.0,0,5,12,2,1,false,3
C18226,0,0.0,0,10,17,0,1,false,3
C18227,0,0.0,0,1,8,0,0,false,3
C18228,9515,31.7,475,20,27,1,0,false,3
C18229,28264,7.2,1413,15,22,1,2,true,9
C18230,0,0.0,0,10,17,1,0,false,3
C18231,0,0.0,0,20,27,0,0,false,3
C18232,19418,43.2,970,10,17,2,2,true,9
